# Caesar's Books by CaesarTheRoman

cbs_admini;De Administrando Imperio;;;;;;;;;;;;;x
cbs_admini_desc;"On the Governance of the Empire" is a political geography of the world, attributed to Constantine VII. It is a domestic and foreign policy manual for the use of Constantine's son and successor.;;;;;;;;;;;;;x

cbs_haley;Háleygjatal;;;;;;;;;;;;;x
cbs_haley_desc;A skaldic poem by Eyvindr Skáldaspillir, the court poet of King Hákon the Good of Norway. The skald seeks to establish the Hlaðir dynasty as the social equal of the Hárfagri dynasty.;;;;;;;;;;;;;x

cbs_tarik;Tarikh-i Tabari;;;;;;;;;;;;;x
cbs_tarik_desc;"History of the Prophets and Kings" is chronicle written by the historian Muhammad ibn Jarir al-Tabari. Beginning with Creation, it concerns Muslim and Middle Eastern history. An appendix was written by Abu Abdullah, a Turk student of al-Tabari.;;;;;;;;;;;;;x

cbs_chronic;Chronicon Salernitanum;;;;;;;;;;;;;x
cbs_chronic_desc;An anonymous chronicle of the history of the Principality of Salerno. Attributed to Radoald of Salerno, Abbot of San Benedetto. It has some claims to literary merit and the matter is good despite the lack of critical ability which disfigures the work.;;;;;;;;;;;;;x

cbs_annales;Annales Cambriae;;;;;;;;;;;;;x
cbs_annales_desc;Despite the name, the "Annals of Wales" record not only events in Wales, but also events in Ireland, Cornwall, England, Scotland and further afield. The focus of the events recorded especially in the later two-thirds of the text is Wales.;;;;;;;;;;;;;x

cbs_tractatus;Tractatus Coislinianus;;;;;;;;;;;;;x
cbs_tractatus_desc;An ancient Greek manuscript outlining a theory of comedy in the tradition of Aristotle's Poetics. It states that comedy invokes pleasure, inducing catharsis. It proceeds to describe the devices used and manner in which catharsis is brought about.;;;;;;;;;;;;;x

cbs_origo;Origo Gentis Langobardorum;;;;;;;;;;;;;x
cbs_origo_desc;A short Latin account offering a founding myth of the Lombard people. The first part visions the origin and naming of the Lombards, and the following text more resembles a king-list, up until the rule of Perctarit.;;;;;;;;;;;;;x

cbs_legenda;Legenda Sancti Goeznovii;;;;;;;;;;;;;x
cbs_legenda_desc;A hagiography of Goueznou, a Cornish Bishop of Léon in Brittany, who is venerated as a saint in the region around Brest and the diocese of Léon. Includes an unusual preface detailing the Brittonic history and some episodes from Britain's traditional history.;;;;;;;;;;;;;x

cbs_layla;Alf Layla Wa-Layla;;;;;;;;;;;;;x
cbs_layla_desc;"One Thousand and One Nights" is an Arabic folkloric collection. Collected over centuries by authors, translators, and scholars across all Asia and Africa. Some tales trace their roots back to ancient Arabic, Persian, Greek, Indian, and Turkish folklore.;;;;;;;;;;;;;x

cbs_regum;Historia Regum Britanniae;;;;;;;;;;;;;x
cbs_regum_desc;Chronicles the lives of the Kings of the Britons over the course of two thousand years, beginning with the Trojans founding the British nation and continuing until the Anglo-Saxons assumed control of much of Britain around the 7th century.;;;;;;;;;;;;;x

cbs_brut;Roman de Brut;;;;;;;;;;;;;x
cbs_brut_desc;"The Romance of Brut" is a verse history of Britain by the poet Wace. Intended for a Norman audience interested in the culture of the new Anglo-Norman territories, it covers the story of King Arthur and the history of Britain back to the mythical Brutus of Troy.;;;;;;;;;;;;;x

cbs_berengar;Gesta Berengarii Imperatoris;;;;;;;;;;;;;x
cbs_berengar_desc;"Deeds of Emperor Berengar" details the career of Berengar of Friuli, Emperor of Italy. It follows his career from its inception until his imperial coronation in Rome. It is a court panegyric and highly laudatory of its namesake.;;;;;;;;;;;;;x

cbs_dano;Gesta Danorum;;;;;;;;;;;;;x
cbs_dano_desc;"Deeds of the Danes" describes Danish history and to some degree Scandinavian history in general, from prehistory onwards. In addition, Gesta Danorum offers singular reflections on European affairs from a unique Scandinavian perspective.;;;;;;;;;;;;;x

cbs_hungaro;Gesta Hungarorum;;;;;;;;;;;;;x
cbs_hungaro_desc;"Deeds of The Hungarians" details the conquest of the Carpathian Basin and the origin of the Hungarians, identifying their ancestors with the ancient Scythians. The author used the Bible, folk songs and ballads when writing his work.;;;;;;;;;;;;;x

cbs_polono;Gesta Principum Polonorum;;;;;;;;;;;;;x
cbs_polono_desc;"Deeds of the Princes of the Poles" describes Duke Boleslaw III 'Wrymouth', his ancestors, and the Polish principality during and before his reign. Its author is traditionally called Gallus, an Irishman connected with the monastery of St. Gilles.;;;;;;;;;;;;;x

cbs_rijn;Rijnlandse Rijmbijbel;;;;;;;;;;;;;x
