#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
tengri_pagan_opinion;Tengri Pagan Opinion;;;;;;;;;;;;;x
slavic_pagan_opinion;Slavic Pagan Opinion;;;;;;;;;;;;;x
norse_pagan_opinion;Norse Pagan Opinion;;;;;;;;;;;;;x
baltic_pagan_opinion;Baltic Pagan Opinion;;;;;;;;;;;;;x
catholic_opinion;Catholic Opinion;;;;;;;;;;;;;x
jewish_opinion;Jewish Opinion;;;;;;;;;;;;;x
hellenic_pagan_opinion;Hellenic Pagan Opinion;;;;;;;;;;;;;x
cathar_opinion;Cathar Opinion;;;;;;;;;;;;;x
#CULTURE
danish_opinion;Danish Opinion;;;;;;;;;;;;;x
magyar_opinion;Magyar Opinion;;;;;;;;;;;;;x
byzantine_opinion;Byzantine Opinion;;;;;;;;;;;;;x
irish_opinion;Irish Opinion;;;;;;;;;;;;;x
welsh_opinion;Welsh Opinion;;;;;;;;;;;;;x
breton_opinion;Breton Opinion;;;;;;;;;;;;;x
saxon_opinion;Anglo-Saxon Opinion;;;;;;;;;;;;;x
english_opinion;English Opinion;;;;;;;;;;;;;x
norman_opinion;Norman Opinion;;;;;;;;;;;;;x
frankish_opinion;French Opinion;;;;;;;;;;;;;x
